	user_id	item	type	unix_time	list_len
356	A5PAG0E0L7TK8	B00W46EP6S,B000L0MY08,B000KR3D5W,B00VWCKKZA,B00V5ZCBSI,B00ZE3619W,B00G7QPU4W,B00699WHMK,B0054RRWM8,1602399670,B000WNDZ5M,B00005CA7S,B0000DD1QO,B00E5THOUG,B01BZDY7FY,1416541659,B005XGXQ6Q,B00ILT2Q40,B0046XMB9U,B0072T3X38,B002UKHE5W,B013RDKB2S,B00WVPPVY2,B00TCZYH08,B00JV52EOA,B00NVQCECM,B00JDZD9QU,B017USRXVI,B0166BU7T0	Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Video_Games,Clothing_Shoes_and_Jewelry,Video_Games,Sports_and_Outdoors,Sports_and_Outdoors,Toys_and_Games,Books,Toys_and_Games,Toys_and_Games,Toys_and_Games,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Books,Sports_and_Outdoors,Sports_and_Outdoors,Sports_and_Outdoors,Sports_and_Outdoors,Sports_and_Outdoors,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Toys_and_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry	1441411200,1441411200,1441411200,1447718400,1454198400,1454198400,1456963200,1482883200,1482883200,1482883200,1482883200,1482883200,1482883200,1482883200,1482883200,1482883200,1482883200,1482969600,1482969600,1482969600,1482969600,1482969600,1482969600,1482969600,1504569600,1504569600,1504569600,1504569600,1506556800	29
357	A2767S3ST6HXHN	0735615136,B000TG530M,0802433219,037032921X,B00D3IN11Q,B00PZAOCJA,B01AISP1KW,B01F6E0WD4,B013CRD1N0,B00MCSO5YA,B00MZ6BVRI,B00S2L0EOQ,B010B94XL6,B01AT5N6JW,B012CC3OME,B00W9MHOFQ,B01AWGZKX8,B014DEJTS2,B01BY1K04Y,B00LDXIUTQ,B01AT5N48A,B015EB361E,B01AT5N48U,B000RNU280,B00MZ6BVM8,B01AFRASPY,B00AO73R9U,B015EB34UM,B01G97YKQ2	Books,Video_Games,Books,Books,Toys_and_Games,Toys_and_Games,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Toys_and_Games,Toys_and_Games,Toys_and_Games,Toys_and_Games,Toys_and_Games,Toys_and_Games,Toys_and_Games,Sports_and_Outdoors,Toys_and_Games,Toys_and_Games,Toys_and_Games,Toys_and_Games,Toys_and_Games,Toys_and_Games,Toys_and_Games,Sports_and_Outdoors,Toys_and_Games,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Toys_and_Games,Sports_and_Outdoors	1124150400,1198281600,1339804800,1391472000,1431820800,1432684800,1480723200,1485475200,1485475200,1485475200,1485475200,1485475200,1485475200,1485475200,1485475200,1485475200,1485475200,1485475200,1485475200,1485475200,1485475200,1485475200,1485475200,1485648000,1485648000,1485648000,1485648000,1485648000,1487548800	29
358	A2BRMULSRWHPU1	B000QRMUHI,0671479903,B004BUEA9C,B005FODYZE,B000YZ4CPU,B004WOGZ3Q,B0006GZ2HE,B000YZ4CPU,B005X6MESM,B008H7ETRS,B000VIME7I,B000VIME7I,B000IMRCWO,0965691608,B002TC4AYY,B00493Z1YY,B002QRBM2A,0140209158,B0002XSXWW,B005NJTUWW,068609560X,B0006GZ1WU,043940553X,1780550774,1936140888,B00KCR1PGO,B00UMXM2YC,1402710399,B00KPPP3FC,0141378247,0375969020,B00CM7ZRJS,B007UUBJ8A,B00UL7GR04,1517596645,0553473263,B00HHZIUU8,B00CMCK2IO,B013TGFDEY,B01AHC75PS,1936488604,140008105X,B00H6YCBS2	Sports_and_Outdoors,Books,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Toys_and_Games,Sports_and_Outdoors,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Toys_and_Games,Toys_and_Games,Video_Games,Books,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Books,Clothing_Shoes_and_Jewelry,Toys_and_Games,Books,Toys_and_Games,Books,Books,Books,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Books,Clothing_Shoes_and_Jewelry,Books,Books,Video_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Books,Books,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Books,Books,Sports_and_Outdoors	1367193600,1367193600,1367193600,1367193600,1367193600,1367193600,1367193600,1367193600,1370563200,1391212800,1391212800,1391212800,1394755200,1396310400,1397174400,1401148800,1406332800,1406332800,1408579200,1408579200,1413158400,1413158400,1416441600,1431043200,1434067200,1434067200,1434067200,1434067200,1445212800,1445212800,1445212800,1445212800,1445212800,1445385600,1449187200,1449187200,1458604800,1459209600,1461888000,1473033600,1502064000,1502064000,1508457600	43
359	ACJSTBPJE5ARV	0007450664,0356502740,B0002H4W0K,B005GTNBGK,B000PWWL64,0575102489,B000F34ZKS,B004D9IZBU,B00I8KEUP0,B001H9N8C0,B00LGAQ7NW	Books,Books,Toys_and_Games,Video_Games,Video_Games,Books,Sports_and_Outdoors,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Sports_and_Outdoors	1342656000,1342656000,1363996800,1370476800,1370476800,1395792000,1445385600,1445385600,1445385600,1476576000,1476576000	11
360	A4NFB9CFG0V8E	B004D93QKA,B001IIV584,B000B6MLUA,B008KZYDC8,B000KA4NSK,B000ZFPZHI,B000ZFPZHI,B007S088F4,B00ED3GIV0,B001CF4WCO,1499315325,B00WR255YK,B00VU4J13W,B000XT8AMS,B000XT8AMS,B00GKBJFV8,B006345RGY,B013I2FTAC,B00NQH7FX4,B005FLTJ7Y,B00BMNSU7O,B00W6GDXNC,B00SU21VBM,B00LFS2IB0,B01EZA0D8Y,B01F84ZHMI,B011PHTM8C,B01F9HMO2K,B003GWJ7XU,0736067825,0812970500,0736050833,B01EZ8ZG7O,B004DNVP2C,B013CZ15EY,B01B9TXF5W,B013DZH7KO	Toys_and_Games,Sports_and_Outdoors,Video_Games,Sports_and_Outdoors,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Sports_and_Outdoors,Sports_and_Outdoors,Books,Clothing_Shoes_and_Jewelry,Video_Games,Sports_and_Outdoors,Sports_and_Outdoors,Sports_and_Outdoors,Sports_and_Outdoors,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Sports_and_Outdoors,Sports_and_Outdoors,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Video_Games,Video_Games,Clothing_Shoes_and_Jewelry,Video_Games,Clothing_Shoes_and_Jewelry,Books,Books,Books,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Sports_and_Outdoors,Sports_and_Outdoors	1375747200,1375747200,1375747200,1380931200,1442534400,1450828800,1450828800,1455148800,1455148800,1455148800,1455148800,1455148800,1455148800,1461888000,1461888000,1462924800,1462924800,1462924800,1462924800,1462924800,1466121600,1477699200,1477699200,1484524800,1484524800,1484524800,1484524800,1484524800,1491609600,1494979200,1494979200,1494979200,1501718400,1501718400,1504483200,1504483200,1504483200	37
361	A1MGQKM2YRQGW	B001B84OI4,B0014EL48S,B000B6LEMQ,B0014EL48S,B00ETHVN0G,B00BVKTVMQ,B0035LVZFK,B004WX9XMM,B0045XRK06,B00WHXSDVQ,B003RS9MME,B0028WDHJE,0751565350,B0096NCVAE,0738733997,B0096DO6IE,B00FUBJJ9C,B01EB4CRZG	Sports_and_Outdoors,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Sports_and_Outdoors,Sports_and_Outdoors,Sports_and_Outdoors,Sports_and_Outdoors,Sports_and_Outdoors,Toys_and_Games,Video_Games,Toys_and_Games,Books,Toys_and_Games,Books,Video_Games,Sports_and_Outdoors,Toys_and_Games	1405468800,1405468800,1405468800,1405468800,1413504000,1413504000,1413504000,1447632000,1467158400,1467158400,1477526400,1477526400,1477526400,1480896000,1480896000,1480896000,1480896000,1480896000	18
362	A11KC1ETZI6K3Q	B0009S6TJY,B000231FSQ,B00EPGMHU6,B0058DR5TS,B000FIN0V8,B00AVBFH9M,B00KF9180W,B00A64JALU,B00D19H95G,B019Q1QO9E,B000H3UJJ2,B013KK9JOO,B0037MOF72,B0023UV4EG,B0179CX7B0,B0085TFIC8,0321696891,B00CQ35C1Q,B01H0LG0M8,B00DGD745M,0786965606,B00K2XORPY,B00OMCBJHK,B01BSEQPP0,B018MRRKR8	Clothing_Shoes_and_Jewelry,Toys_and_Games,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Toys_and_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Video_Games,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Books,Video_Games,Video_Games,Sports_and_Outdoors,Books,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry	1395532800,1395532800,1419465600,1434758400,1437609600,1445212800,1445212800,1449187200,1462665600,1462665600,1473552000,1473552000,1473638400,1473638400,1487635200,1487635200,1493510400,1494979200,1494979200,1503878400,1508198400,1518998400,1525046400,1530489600,1531180800	25
363	A1KIPPTDI83V6U	0441018238,B000HOJGL8,0425269515,0786243635,B000C4SQ46,0425256383,0316072796,0007181604,B005N0RX4S,0316079936,B00DJGMSWK,0316187704,B00CBMA2AS,B00IWMMYN4,0140502343,B000B6MLV4,0671449028,B0044ZMPC8,0812469496,0575097418,B00KUPJEQ6,B0042J7I3C,0385743572,B0087H03AK,B00J9ZK9IA,0545233410,B01BBYT964,B013QHIG86,B0069GO032,B00S4GMSPM	Books,Books,Books,Books,Books,Books,Books,Books,Sports_and_Outdoors,Books,Toys_and_Games,Books,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Books,Video_Games,Books,Clothing_Shoes_and_Jewelry,Books,Books,Clothing_Shoes_and_Jewelry,Video_Games,Books,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Books,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry	1383696000,1391644800,1391644800,1391644800,1391644800,1391644800,1391644800,1391644800,1404604800,1412812800,1413158400,1416873600,1416873600,1416873600,1421107200,1421107200,1421107200,1421107200,1421107200,1423008000,1428019200,1428537600,1428537600,1428537600,1446249600,1459382400,1460851200,1460851200,1512777600,1512777600	30
364	ANIOFF4ORILTS	B001TR0742,B00B1JLA76,0446568813,B000CQOZ0S,B00T4YSMHG,B00SVWLWYM,B003ZBUSGW,8183223273,8183222609,B0149DTNII	Toys_and_Games,Toys_and_Games,Books,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Video_Games,Books,Books,Sports_and_Outdoors	1436227200,1436918400,1437350400,1439164800,1440720000,1440979200,1442620800,1446595200,1446595200,1452470400	10
365	A2Z6VND065RKWA	B00C2TKUXO,B00DV2LXY6,B00YA7LNTQ,B00HYG7O8O,B004K0Q8LG,B00NDVG51Q,B00BU3ZLJQ,B00H0S99Z2,B00UETCA4G,1481457047,B00BGC29LY,B00XGNM69Q,B00AA0MXAU,B00DJYK7VQ	Sports_and_Outdoors,Toys_and_Games,Toys_and_Games,Toys_and_Games,Toys_and_Games,Sports_and_Outdoors,Video_Games,Toys_and_Games,Clothing_Shoes_and_Jewelry,Books,Sports_and_Outdoors,Toys_and_Games,Sports_and_Outdoors,Video_Games	1452384000,1452384000,1452384000,1452384000,1452384000,1452384000,1452384000,1452384000,1452384000,1452384000,1452384000,1452384000,1452384000,1452384000	14
366	A1V9J0CDSUC6RS	B000LSPU0Q,B000SSN0Q0,0545615402,B008F08IOM,0954840151,B002VZEB3E,B00170ZV7E,B00181BHDO,B004A9N27A,B009YZT2UQ,B00181BHDO,B00170ZV7E,B002UNHE36,B004B6FWEI,B0050SYAQ2,B0073E588K,B0073E54KW,B001SGZHT4,B001F9VZO0,B002ARJ2MS,B003PX3BU0,B0073E4XO0,B004LQGMN8,B001AH0Y4Y,B000WGFW9Q,B000WGFW9Q,B00CJ7IUGS,B00BU3ZLJQ,B0025KZV7A,B002BRZ852,B001GQ3MLQ,B006O0Y84Y,B00BZR5WG4,B003ZFKOQM,B0098DWTGS,B00964RX7Y,B007NYT86S,B005IDI7YK,B00MNG37C2,B00RQQRTSM,B00H36XXBW	Toys_and_Games,Toys_and_Games,Books,Sports_and_Outdoors,Books,Sports_and_Outdoors,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Sports_and_Outdoors,Sports_and_Outdoors,Video_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Toys_and_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Video_Games,Video_Games,Video_Games,Video_Games,Toys_and_Games,Sports_and_Outdoors,Toys_and_Games,Toys_and_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Toys_and_Games,Clothing_Shoes_and_Jewelry,Toys_and_Games,Sports_and_Outdoors,Sports_and_Outdoors	1356393600,1356393600,1358294400,1369872000,1371168000,1372723200,1372723200,1372723200,1372723200,1372723200,1372723200,1372723200,1372723200,1372723200,1380499200,1380585600,1380672000,1380672000,1380672000,1380672000,1380844800,1380844800,1380844800,1381190400,1384128000,1384128000,1391040000,1391040000,1396310400,1396310400,1405555200,1405555200,1412899200,1412899200,1415923200,1415923200,1417737600,1417737600,1433894400,1468713600,1469232000	41
367	A2AQHJOC5YN6Q0	0061448982,0984991905,0061477931,0061782297,B002AD8Z0W,B0024IAEOS,B005E1CDAK,B00FD98KQY,1118018699,B00ZFJ4RMI	Books,Books,Books,Books,Video_Games,Toys_and_Games,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Books,Clothing_Shoes_and_Jewelry	1367107200,1367107200,1367107200,1367107200,1367366400,1367366400,1367539200,1390521600,1458000000,1458864000	10
368	AU2TRZD0M5MOJ	B00CM51SD4,B00CXLQIAU,B00DW1JU7S,B00CS0F0IM,B0000683A4,B00CIXVITY,B000V7TPQC,B0050D1V2I,0596003145,B00ECOBFA4,B00L9TUTFM,B00BLD0528,B00CABUCM8,B003V1JBVO,B00EAHXWEU,B000EHUYP0,B00196P2O8,B0042T8GR4,B004112FMA,B000GPWN2C,B019HP1XJU,B0095KIYTK	Toys_and_Games,Toys_and_Games,Toys_and_Games,Toys_and_Games,Toys_and_Games,Toys_and_Games,Clothing_Shoes_and_Jewelry,Toys_and_Games,Books,Video_Games,Sports_and_Outdoors,Toys_and_Games,Clothing_Shoes_and_Jewelry,Toys_and_Games,Toys_and_Games,Sports_and_Outdoors,Sports_and_Outdoors,Toys_and_Games,Sports_and_Outdoors,Toys_and_Games,Toys_and_Games,Sports_and_Outdoors	1388102400,1388102400,1388102400,1388102400,1388102400,1400803200,1400803200,1400803200,1411948800,1411948800,1440720000,1440720000,1440720000,1440720000,1440720000,1440720000,1440720000,1440720000,1483056000,1502928000,1502928000,1502928000	22
369	A1JX9LLUMMBEHR	B00GR1YMUA,B00KMJ0R5W,B002APZKF8,B017N2J8KA,B0060MF98U,B00JNQGBNM,B00X22902M,B00WYITBBK,B01CGNWWGS,B010FG6QWY,B0094VP2S6,B014G009QE,B012JMS4W2,B000J07PAE,0061238783,B012FKYCME,B00N0PYYTU,B00DBF813Y,B01A02B8G2,B00F2MQDU2,B01FQVABE2,B01EGGBOKI	Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Video_Games,Video_Games,Toys_and_Games,Books,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Video_Games,Clothing_Shoes_and_Jewelry,Toys_and_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry	1504742400,1504742400,1504742400,1504742400,1504742400,1504742400,1504742400,1504742400,1504742400,1504742400,1504742400,1504742400,1504742400,1504742400,1504742400,1504742400,1504742400,1504742400,1504742400,1504742400,1504742400,1519689600	22
370	AGDLUZDP9X7I3	B013HJ6TZK,B00QIZY1F6,B00YI79BII,B00BCE23RG,B00SOFZZVW,B00SOFZF8A,B0069VA1RG,1539497550,1537010344,B01CKY10IY,B01CVHESXO,0375869824,0375867430,B016ZNPC76	Video_Games,Sports_and_Outdoors,Video_Games,Sports_and_Outdoors,Toys_and_Games,Toys_and_Games,Clothing_Shoes_and_Jewelry,Books,Books,Sports_and_Outdoors,Toys_and_Games,Books,Books,Toys_and_Games	1452470400,1452470400,1452470400,1453507200,1468454400,1468454400,1468454400,1487030400,1487030400,1487030400,1487030400,1496620800,1496620800,1501632000	14
371	A32ZTPRFXJJ2PI	B007HK7978,B008ZXOAN2,B001Q4FGXK,B005KIQDYE,B0057C9LT2,B005193TZ8,B018XOLFQM,0062476785,B01C0JUHWO,B01DDJLAIK	Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Toys_and_Games,Toys_and_Games,Video_Games,Toys_and_Games,Sports_and_Outdoors,Books,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry	1410480000,1410480000,1410480000,1414972800,1417651200,1423353600,1478649600,1484524800,1507420800,1528329600	10
372	A2WDDGYOBXUL4Y	1500940593,0738726370,1419953796,1101946342,1419958488,0743299981,0743299973,B00A92Y0Q4,B0091KZ3I4,B007U59CMK,1594770220,098400291X,B013GYI7ZG,B00ZPMQEC6,B00JM5GG6G,B00GODD23Y,B0076TVUUC,1503372537,1419950967,1419951238,1481152718,0996439803,0933405014,0330311735,1490476377,B00FO13C2I,B00JZ845K4,B00W9N1IHU,0749917350,0991033639,0525427996,B00ZOLEZTM,B01AWGL8CU,B00X7HHTH0,0996033173	Books,Books,Books,Books,Books,Books,Books,Toys_and_Games,Clothing_Shoes_and_Jewelry,Toys_and_Games,Books,Books,Toys_and_Games,Clothing_Shoes_and_Jewelry,Toys_and_Games,Clothing_Shoes_and_Jewelry,Toys_and_Games,Books,Books,Books,Books,Books,Books,Books,Books,Clothing_Shoes_and_Jewelry,Toys_and_Games,Sports_and_Outdoors,Books,Books,Books,Toys_and_Games,Toys_and_Games,Video_Games,Books	1437609600,1437609600,1437609600,1437609600,1437609600,1442016000,1442016000,1442016000,1445558400,1445904000,1445904000,1445904000,1452816000,1452816000,1452816000,1452816000,1452816000,1455148800,1456876800,1456876800,1465257600,1465257600,1465257600,1467849600,1472342400,1472342400,1478476800,1478476800,1481673600,1482278400,1482278400,1515024000,1515024000,1515024000,1525651200	35
373	A1ECYZATP6LBZZ	B017VPNMJW,B0157E2YWU,B018S5HMRM,B01H6MUI06,B00K8A08YU,B00J4S6Y8G,0545917271,B01FJ6NR7C,B01AWN84EI,B00QGBNLUS,B01FW1VSD4,B01EUOIPUS,B00CRHG6SE	Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Toys_and_Games,Toys_and_Games,Books,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Video_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry	1469318400,1469577600,1470268800,1470268800,1474070400,1474070400,1474070400,1474070400,1474070400,1474156800,1475020800,1475020800,1475020800	13
374	A1NVOQNC5WMJ5	B002B9XB0E,B007KYT6SG,B000071K5K,B001AM4OGI,0091929121,B004X55L9I,B00NSXPNGC,B01BU4PYP0	Video_Games,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Sports_and_Outdoors,Books,Sports_and_Outdoors,Toys_and_Games,Toys_and_Games	1406764800,1406764800,1406764800,1406764800,1435968000,1437436800,1510704000,1510704000	8
375	A23MULFKUD4N6T	0099416158,B000BPJVGS,B000FSW85W,0099506130,0743272080,0977171906,0316044695,0451234103,0452297982,1400116554,B0073XFX9A,B001F98HO6,B001F8RVCG,0143122916,0061730335,B000VEWWF6,B00BCADWH0,0553384716,B00HU0BU7A,B00DNKHYJ4,B019Z6HUJ8,B01F04ZDO8,B00HDYHKB8,B016K6DGYO,B01H60SXAK,B008HY65RI,B00144MBWQ,B00144MBWQ,B00RC1SM8W	Books,Books,Toys_and_Games,Books,Books,Books,Books,Books,Books,Books,Clothing_Shoes_and_Jewelry,Toys_and_Games,Toys_and_Games,Books,Books,Sports_and_Outdoors,Sports_and_Outdoors,Books,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Sports_and_Outdoors,Video_Games,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Sports_and_Outdoors,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors	1018915200,1018915200,1198972800,1230336000,1250640000,1265328000,1283299200,1305417600,1342396800,1342396800,1366070400,1367452800,1367798400,1376784000,1376784000,1423267200,1423267200,1428537600,1437004800,1464912000,1469577600,1470182400,1476662400,1483660800,1484697600,1492473600,1492473600,1492473600,1501200000	29
376	A2HM40QPF7RWZB	B00IL795TG,B00KYQ8CR8,B00701PFY8,B0050SVGXM,B00IGXMWE0,B008LO4IY6,B00R95JT56,1492291560,B001YIT1YI,B00HQMRTPO,B000FQ9QVI,B000NNDN1M,B0009VXBAQ,1416971203,B002BRZ9G0,B001IABZKU,0857862650,0375855726,B00002SVG0,B003BMGU2G,B006V2RKAY,B004R9K95G,0375822747,B002UHJ0WK,0143118064,B0006TNCIW,B00VU4J8YY,B00MU1YEE0,B00KWF366S,B00KWFCSB2,B00KWG4HG0,1942411901,162315670X,1530221897,1623156424,B015DJEW4C,B0067VMXMY,B01AC3ZD2O,B01DK0LXR0,B00SSMWCEE,B0135MY23K,B01EA85PW0,B00A8PSW0W,B01CYTB88W,B012JR1W94,B01ERW7RHU,B01EA95T02,B01DCO5ECY,B019XA5Q7Y,B01E5DDI6K,B0194R6DFU,B01B4LRYX4,1533481040,B01CKUAKDY,B00WM9TD7I,B01H1QOCGI,B00YMO81EC,153469112X,B01G7P5PWY,1432102338,B0173HWRTE,0615830447,B01FOOJC64,B00YBGJ1W2,B012EVC596	Toys_and_Games,Clothing_Shoes_and_Jewelry,Video_Games,Video_Games,Toys_and_Games,Toys_and_Games,Video_Games,Books,Toys_and_Games,Video_Games,Video_Games,Video_Games,Video_Games,Books,Video_Games,Toys_and_Games,Books,Books,Video_Games,Toys_and_Games,Sports_and_Outdoors,Toys_and_Games,Books,Toys_and_Games,Books,Video_Games,Video_Games,Video_Games,Video_Games,Video_Games,Video_Games,Books,Books,Books,Books,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Video_Games,Toys_and_Games,Clothing_Shoes_and_Jewelry,Video_Games,Clothing_Shoes_and_Jewelry,Toys_and_Games,Video_Games,Clothing_Shoes_and_Jewelry,Video_Games,Clothing_Shoes_and_Jewelry,Toys_and_Games,Toys_and_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Books,Toys_and_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Books,Sports_and_Outdoors,Books,Toys_and_Games,Books,Toys_and_Games,Toys_and_Games,Toys_and_Games	1452988800,1452988800,1452988800,1452988800,1452988800,1452988800,1452988800,1452988800,1452988800,1452988800,1453075200,1453075200,1453075200,1453075200,1453075200,1453075200,1453075200,1453075200,1453161600,1453161600,1453161600,1453161600,1453507200,1453593600,1453593600,1453593600,1454198400,1454198400,1454371200,1454716800,1454716800,1454976000,1456444800,1456876800,1457049600,1459900800,1460160000,1460419200,1460937600,1461801600,1462492800,1462492800,1462838400,1463616000,1464048000,1464307200,1464480000,1465516800,1465516800,1465516800,1465516800,1466640000,1466726400,1467244800,1467244800,1467849600,1467849600,1468368000,1468454400,1468540800,1469059200,1470268800,1474070400,1490227200,1524873600	65
377	A2R92BV5RQR4FB	B00PYLU3GG,B00LMI6RGU,B000SSNBA0,B00O3M210S,B0071FIHNO,B01FFOZ3FC,B01CL6LGFS,B00MNP9PD8,B00GB8GP7W,B004YRTZ5Q,148195282X,B00VP05J4Q,B005I6Z4F2,0310085861,0789909960,B004YRTZ1U,B00SOFZTCW,B00KQ2DX10,B019XRSQBK,B00SYN2WOC,B013KBM7G0,B00R5GHCV2,B012R05NRA,1530103940,B00AT305LM,B0057Y3FAG,B01CNSM6BW,1530428017,B00E79XOBC	Toys_and_Games,Clothing_Shoes_and_Jewelry,Sports_and_Outdoors,Toys_and_Games,Sports_and_Outdoors,Toys_and_Games,Clothing_Shoes_and_Jewelry,Video_Games,Toys_and_Games,Clothing_Shoes_and_Jewelry,Books,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Books,Books,Clothing_Shoes_and_Jewelry,Toys_and_Games,Clothing_Shoes_and_Jewelry,Toys_and_Games,Toys_and_Games,Clothing_Shoes_and_Jewelry,Clothing_Shoes_and_Jewelry,Toys_and_Games,Books,Sports_and_Outdoors,Sports_and_Outdoors,Toys_and_Games,Books,Clothing_Shoes_and_Jewelry	1473724800,1473724800,1473724800,1473724800,1473724800,1473724800,1473724800,1473724800,1473724800,1473724800,1473724800,1473724800,1473724800,1475107200,1475107200,1475107200,1475107200,1475107200,1477267200,1477267200,1477267200,1477267200,1507593600,1507593600,1507593600,1507593600,1507593600,1507593600,1507593600	29
